"	O	O,A2MG1LLIKMGAMX,2597	O,AKNV05F5X5YAC,5628	O,A3N8JP3QR3VPE8,8600
Black	PER	O,A23DPGTXU8VUG2,3824	PER,A2MG1LLIKMGAMX,4319	PER,AYKZ9H4BNW810,7131
said	O	O,AKNV05F5X5YAC,6638	O,AYKZ9H4BNW810,8260	O,A3N8JP3QR3VPE8,9400
.	O	O,A23DPGTXU8VUG2,4281	O,A2MG1LLIKMGAMX,6029	O,AKNV05F5X5YAC,7553

The	O	O,A2MG1LLIKMGAMX,915	O,AKNV05F5X5YAC,993	O,A3N8JP3QR3VPE8,1487
stage	O	O,A2MG1LLIKMGAMX,1431	O,A23DPGTXU8VUG2,1613	LOC,AYKZ9H4BNW810,2198
was	O	O,AKNV05F5X5YAC,1296	O,AYKZ9H4BNW810,2887	O,A3N8JP3QR3VPE8,3255
suspended	O	O,AKNV05F5X5YAC,1810	O,A23DPGTXU8VUG2,1845	O,A2MG1LLIKMGAMX,1862
but	O	O,A23DPGTXU8VUG2,2018	O,AYKZ9H4BNW810,3728	O,A3N8JP3QR3VPE8,4056
the	O	O,AKNV05F5X5YAC,1988	O,A2MG1LLIKMGAMX,2085	O,A3N8JP3QR3VPE8,4850
four-day	O	O,A23DPGTXU8VUG2,2283	O,A2MG1LLIKMGAMX,2341	O,AYKZ9H4BNW810,5875
rally	O	O,AKNV05F5X5YAC,2162	O,A3N8JP3QR3VPE8,5642	O,AYKZ9H4BNW810,6787
resumed	O	O,AKNV05F5X5YAC,2375	O,A23DPGTXU8VUG2,2416	O,A2MG1LLIKMGAMX,2552
on	O	O,A23DPGTXU8VUG2,2598	O,A3N8JP3QR3VPE8,6574	O,AYKZ9H4BNW810,7697
Saturday	O	O,AKNV05F5X5YAC,2556	O,A2MG1LLIKMGAMX,2778	O,A3N8JP3QR3VPE8,9659
.	O	O,A23DPGTXU8VUG2,2804	O,A2MG1LLIKMGAMX,3849	O,AYKZ9H4BNW810,8567

CYCLING	O	O,A2MG1LLIKMGAMX,1239	O,AKNV05F5X5YAC,1420	O,A3N8JP3QR3VPE8,1739
-	O	O,AYKZ9H4BNW810,1368	O,A23DPGTXU8VUG2,1731	O,A2MG1LLIKMGAMX,2290
BUGNO	PER	PER,AKNV05F5X5YAC,2735	O,A3N8JP3QR3VPE8,3356	PER,AYKZ9H4BNW810,4338
CLEARED	O	O,A23DPGTXU8VUG2,2712	O,A2MG1LLIKMGAMX,3176	O,AKNV05F5X5YAC,3258
OF	O	O,A23DPGTXU8VUG2,3319	O,A3N8JP3QR3VPE8,4232	O,AYKZ9H4BNW810,5233
DOPING	O	O,AKNV05F5X5YAC,3808	O,A2MG1LLIKMGAMX,3829	O,A3N8JP3QR3VPE8,5334
.	O	O,A23DPGTXU8VUG2,3524	O,A2MG1LLIKMGAMX,4687	O,AYKZ9H4BNW810,5982

Ischinger	PER	PER,A2MG1LLIKMGAMX,1821	PER,A3N8JP3QR3VPE8,1893	PER,AKNV05F5X5YAC,1972
is	O	O,A23DPGTXU8VUG2,1463	O,AYKZ9H4BNW810,1598	O,A2MG1LLIKMGAMX,3107
the	O	O,AYKZ9H4BNW810,2599	O,AKNV05F5X5YAC,2621	O,A3N8JP3QR3VPE8,3086
political	O	O,A23DPGTXU8VUG2,1989	O,AKNV05F5X5YAC,3330	O,A2MG1LLIKMGAMX,3865
director	O	O,A23DPGTXU8VUG2,2697	O,A3N8JP3QR3VPE8,3877	PER,AYKZ9H4BNW810,4748
of	O	O,AKNV05F5X5YAC,4392	O,A2MG1LLIKMGAMX,4624	O,A3N8JP3QR3VPE8,4887
Bonn	PER	PER,A23DPGTXU8VUG2,3393	PER,AYKZ9H4BNW810,6865	LOC,A2MG1LLIKMGAMX,8035
's	O	LOC,AKNV05F5X5YAC,5704	O,A3N8JP3QR3VPE8,6070	O,AYKZ9H4BNW810,7749
foreign	O	O,A23DPGTXU8VUG2,4107	O,AKNV05F5X5YAC,6562	O,A2MG1LLIKMGAMX,9328
ministry	O	O,A23DPGTXU8VUG2,4951	O,A3N8JP3QR3VPE8,7509	O,AYKZ9H4BNW810,9989
.	O	O,AKNV05F5X5YAC,7957	O,A3N8JP3QR3VPE8,9510	O,A2MG1LLIKMGAMX,9598

2-0	O	O,AKNV05F5X5YAC,949	O,A2MG1LLIKMGAMX,1120	O,A3N8JP3QR3VPE8,1222
.	O	O,A23DPGTXU8VUG2,865	O,A2MG1LLIKMGAMX,1703	O,AYKZ9H4BNW810,2459

Attendance	O	O,A2MG1LLIKMGAMX,1048	O,AKNV05F5X5YAC,1209	O,A3N8JP3QR3VPE8,2220
25,860	O	O,A23DPGTXU8VUG2,1236	O,A2MG1LLIKMGAMX,1321	O,AYKZ9H4BNW810,1923
.	O	O,AKNV05F5X5YAC,1749	O,AYKZ9H4BNW810,2894	O,A3N8JP3QR3VPE8,3023

Peacekeepers	O	O,A2MG1LLIKMGAMX,940	O,AKNV05F5X5YAC,1330	O,A3N8JP3QR3VPE8,1514
were	O	O,AYKZ9H4BNW810,1134	O,A2MG1LLIKMGAMX,1232	O,A23DPGTXU8VUG2,4282
harassed	O	O,AKNV05F5X5YAC,1888	O,AYKZ9H4BNW810,2050	O,A3N8JP3QR3VPE8,2535
,	O	O,A2MG1LLIKMGAMX,1489	O,AKNV05F5X5YAC,2091	O,A23DPGTXU8VUG2,4779
killed	O	O,AYKZ9H4BNW810,3274	O,A3N8JP3QR3VPE8,3372	O,A23DPGTXU8VUG2,5001
and	O	O,A2MG1LLIKMGAMX,1679	O,AKNV05F5X5YAC,2260	O,A3N8JP3QR3VPE8,4170
taken	O	O,A2MG1LLIKMGAMX,1878	O,AYKZ9H4BNW810,3878	O,A23DPGTXU8VUG2,5208
hostage	O	O,AKNV05F5X5YAC,2425	O,AYKZ9H4BNW810,4907	O,A3N8JP3QR3VPE8,5050
,	O	O,A2MG1LLIKMGAMX,2047	O,AKNV05F5X5YAC,2592	O,A23DPGTXU8VUG2,5419
"	O	O,A23DPGTXU8VUG2,5632	O,AYKZ9H4BNW810,5720	O,A3N8JP3QR3VPE8,5861
he	O	O,A2MG1LLIKMGAMX,2332	O,AKNV05F5X5YAC,2774	O,A3N8JP3QR3VPE8,6695
said	O	O,A2MG1LLIKMGAMX,2779	O,A23DPGTXU8VUG2,5846	O,AYKZ9H4BNW810,6657
.	O	O,AKNV05F5X5YAC,3272	O,A3N8JP3QR3VPE8,7507	O,AYKZ9H4BNW810,7668

SOCCER	O	O,A2MG1LLIKMGAMX,1300	O,AKNV05F5X5YAC,1423	PER,A3N8JP3QR3VPE8,2862
-	O	O,AYKZ9H4BNW810,1262	O,A2MG1LLIKMGAMX,2296	O,A23DPGTXU8VUG2,2633
HINCHCLIFFE	PER	PER,AYKZ9H4BNW810,3050	PER,AKNV05F5X5YAC,3609	PER,A3N8JP3QR3VPE8,4107
CALLED	O	O,A2MG1LLIKMGAMX,3090	O,A23DPGTXU8VUG2,3733	O,AKNV05F5X5YAC,4276
INTO	O	O,AYKZ9H4BNW810,4098	O,A23DPGTXU8VUG2,4407	O,A3N8JP3QR3VPE8,4992
ENGLAND	LOC	LOC,A2MG1LLIKMGAMX,4501	LOC,AKNV05F5X5YAC,5262	LOC,A3N8JP3QR3VPE8,6320
SQUAD	O	O,A23DPGTXU8VUG2,5307	O,A2MG1LLIKMGAMX,5530	O,AYKZ9H4BNW810,5689
.	O	O,AKNV05F5X5YAC,5775	O,A3N8JP3QR3VPE8,8158	O,AYKZ9H4BNW810,8389

Volumes	O	O,A2MG1LLIKMGAMX,933	O,A3N8JP3QR3VPE8,1339	O,AKNV05F5X5YAC,2558
were	O	O,AYKZ9H4BNW810,1069	O,A2MG1LLIKMGAMX,1201	O,A23DPGTXU8VUG2,2052
reasonable	O	O,AYKZ9H4BNW810,1944	O,A3N8JP3QR3VPE8,2222	O,AKNV05F5X5YAC,2844
in	O	O,A2MG1LLIKMGAMX,1441	O,A23DPGTXU8VUG2,2270	O,AKNV05F5X5YAC,3067
the	O	O,A23DPGTXU8VUG2,2438	O,A3N8JP3QR3VPE8,3008	O,AYKZ9H4BNW810,3250
money	O	O,A2MG1LLIKMGAMX,1672	O,AKNV05F5X5YAC,3267	O,A3N8JP3QR3VPE8,3765
market	O	O,A2MG1LLIKMGAMX,1850	O,A23DPGTXU8VUG2,2621	LOC,AYKZ9H4BNW810,4554
but	O	O,AKNV05F5X5YAC,3489	O,A3N8JP3QR3VPE8,4521	O,AYKZ9H4BNW810,5565
thin	O	O,A2MG1LLIKMGAMX,1996	O,A23DPGTXU8VUG2,2925	O,AKNV05F5X5YAC,3706
in	O	O,A23DPGTXU8VUG2,3212	O,A3N8JP3QR3VPE8,5258	O,AYKZ9H4BNW810,6594
bonds	O	O,A2MG1LLIKMGAMX,2179	O,AKNV05F5X5YAC,4273	O,A3N8JP3QR3VPE8,5942
.	O	O,A2MG1LLIKMGAMX,2362	O,A23DPGTXU8VUG2,3449	O,AYKZ9H4BNW810,7506

New	O	O,A2MG1LLIKMGAMX,893	O,AKNV05F5X5YAC,1481	O,A3N8JP3QR3VPE8,1504
talks	O	O,AYKZ9H4BNW810,1091	O,A23DPGTXU8VUG2,1176	O,A2MG1LLIKMGAMX,1462
in	O	O,AYKZ9H4BNW810,1838	O,A3N8JP3QR3VPE8,2257	O,AKNV05F5X5YAC,2358
Chechnya	LOC	LOC,A23DPGTXU8VUG2,2269	LOC,A2MG1LLIKMGAMX,3248	LOC,AKNV05F5X5YAC,3692
as	O	O,AYKZ9H4BNW810,2933	O,A23DPGTXU8VUG2,3052	O,A3N8JP3QR3VPE8,3084
Lebed	PER	PER,AKNV05F5X5YAC,5059	LOC,A3N8JP3QR3VPE8,5192	PER,A2MG1LLIKMGAMX,6083
waits	O	O,AYKZ9H4BNW810,3793	O,A23DPGTXU8VUG2,4450	O,A2MG1LLIKMGAMX,7433
for	O	O,AYKZ9H4BNW810,4589	O,AKNV05F5X5YAC,5865	O,A3N8JP3QR3VPE8,6820
Yeltsin	PER	PER,A23DPGTXU8VUG2,5796	PER,AKNV05F5X5YAC,6660	PER,A2MG1LLIKMGAMX,8772
.	O	O,AYKZ9H4BNW810,5371	O,A23DPGTXU8VUG2,6388	O,A3N8JP3QR3VPE8,7576

China	LOC	LOC,A2MG1LLIKMGAMX,1483	LOC,AKNV05F5X5YAC,1561	LOC,A3N8JP3QR3VPE8,1963
says	O	O,A23DPGTXU8VUG2,903	O,AYKZ9H4BNW810,1307	O,A2MG1LLIKMGAMX,2764
time	O	O,AKNV05F5X5YAC,2218	O,AYKZ9H4BNW810,2357	O,A3N8JP3QR3VPE8,3013
right	O	O,A23DPGTXU8VUG2,1356	O,AKNV05F5X5YAC,2888	O,A2MG1LLIKMGAMX,3604
for	O	O,A23DPGTXU8VUG2,2002	O,AYKZ9H4BNW810,3059	O,A3N8JP3QR3VPE8,3630
Taiwan	LOC	LOC,AKNV05F5X5YAC,3679	LOC,A2MG1LLIKMGAMX,4844	LOC,A3N8JP3QR3VPE8,4876
talks	O	O,A23DPGTXU8VUG2,3227	O,AYKZ9H4BNW810,4040	O,A2MG1LLIKMGAMX,5963
.	O	O,AKNV05F5X5YAC,4356	O,AYKZ9H4BNW810,5143	O,A3N8JP3QR3VPE8,5899

A	O	O,AKNV05F5X5YAC,802	O,A2MG1LLIKMGAMX,1122	O,A3N8JP3QR3VPE8,2050
second	O	O,A23DPGTXU8VUG2,813	O,AYKZ9H4BNW810,1221	O,A2MG1LLIKMGAMX,1358
man	O	O,AKNV05F5X5YAC,961	PER,AYKZ9H4BNW810,2422	O,A3N8JP3QR3VPE8,2803
and	O	O,A23DPGTXU8VUG2,1133	O,AKNV05F5X5YAC,1154	O,A2MG1LLIKMGAMX,1539
two	O	O,A23DPGTXU8VUG2,1394	O,AYKZ9H4BNW810,3473	O,A3N8JP3QR3VPE8,3479
women	O	O,AKNV05F5X5YAC,1276	O,A2MG1LLIKMGAMX,1731	O,A3N8JP3QR3VPE8,4335
also	O	O,A23DPGTXU8VUG2,1566	O,A2MG1LLIKMGAMX,1859	O,AYKZ9H4BNW810,4598
were	O	O,AKNV05F5X5YAC,1435	O,A3N8JP3QR3VPE8,5128	O,AYKZ9H4BNW810,5266
being	O	O,AKNV05F5X5YAC,1578	O,A23DPGTXU8VUG2,1764	O,A2MG1LLIKMGAMX,2011
sought	O	O,A23DPGTXU8VUG2,1951	O,AYKZ9H4BNW810,5765	O,A3N8JP3QR3VPE8,6225
.	O	O,AKNV05F5X5YAC,1752	O,A2MG1LLIKMGAMX,2170	O,A3N8JP3QR3VPE8,7549

Premium	O	O,A2MG1LLIKMGAMX,898	O,A3N8JP3QR3VPE8,1355	O,AKNV05F5X5YAC,1595
includes	O	O,AYKZ9H4BNW810,1185	O,A2MG1LLIKMGAMX,1200	O,A23DPGTXU8VUG2,1941
price	O	O,A3N8JP3QR3VPE8,2177	O,AKNV05F5X5YAC,2188	O,AYKZ9H4BNW810,2489
for	O	O,A2MG1LLIKMGAMX,1491	O,A23DPGTXU8VUG2,2158	O,AKNV05F5X5YAC,2478
delivery	O	O,A23DPGTXU8VUG2,2308	O,A3N8JP3QR3VPE8,2932	O,AYKZ9H4BNW810,3561
to	O	O,A2MG1LLIKMGAMX,1721	O,AKNV05F5X5YAC,2742	O,A3N8JP3QR3VPE8,3786
consumer	O	O,A2MG1LLIKMGAMX,2122	O,A23DPGTXU8VUG2,2483	PER,AYKZ9H4BNW810,4886
's	O	O,AKNV05F5X5YAC,3296	O,A3N8JP3QR3VPE8,4620	O,AYKZ9H4BNW810,6305
works	O	O,A2MG1LLIKMGAMX,2517	O,A23DPGTXU8VUG2,2652	O,AKNV05F5X5YAC,4897
.	O	O,A23DPGTXU8VUG2,2846	O,A3N8JP3QR3VPE8,5402	O,AYKZ9H4BNW810,7452

Florida	LOC	LOC,AKNV05F5X5YAC,1706	LOC,A2MG1LLIKMGAMX,1867	PER,A3N8JP3QR3VPE8,2305
cop	O	PER,AYKZ9H4BNW810,2280	O,A23DPGTXU8VUG2,2802	O,A2MG1LLIKMGAMX,2979
disguised	O	O,AKNV05F5X5YAC,2088	O,AYKZ9H4BNW810,3604	O,A3N8JP3QR3VPE8,4631
as	O	O,AKNV05F5X5YAC,2326	O,A23DPGTXU8VUG2,2977	O,A2MG1LLIKMGAMX,3760
shrub	O	O,A23DPGTXU8VUG2,3251	O,A3N8JP3QR3VPE8,5365	O,AYKZ9H4BNW810,5668
nabs	O	O,AKNV05F5X5YAC,2540	O,A2MG1LLIKMGAMX,4265	O,A3N8JP3QR3VPE8,6202
bad	O	O,A23DPGTXU8VUG2,3525	O,A2MG1LLIKMGAMX,4796	O,AYKZ9H4BNW810,6338
guys	O	O,AKNV05F5X5YAC,2768	O,AYKZ9H4BNW810,7035	O,A3N8JP3QR3VPE8,7513
.	O	O,AKNV05F5X5YAC,3349	O,A23DPGTXU8VUG2,3712	O,A2MG1LLIKMGAMX,5685

Halftime	O	O,A2MG1LLIKMGAMX,1071	O,A3N8JP3QR3VPE8,1351	O,AKNV05F5X5YAC,1365
0-2	O	O,A2MG1LLIKMGAMX,1287	O,A23DPGTXU8VUG2,1455	O,AYKZ9H4BNW810,3177
.	O	O,AKNV05F5X5YAC,2017	O,A3N8JP3QR3VPE8,2244	O,AYKZ9H4BNW810,4145

Attendance	O	O,A2MG1LLIKMGAMX,861	O,AKNV05F5X5YAC,1008	O,A3N8JP3QR3VPE8,1460
7,250	O	O,A2MG1LLIKMGAMX,1073	O,AYKZ9H4BNW810,1165	O,A23DPGTXU8VUG2,1222
.	O	O,AKNV05F5X5YAC,1588	O,AYKZ9H4BNW810,1843	O,A3N8JP3QR3VPE8,2300

It	O	O,A2MG1LLIKMGAMX,1130	O,AKNV05F5X5YAC,1186	O,A3N8JP3QR3VPE8,1724
's	O	O,A23DPGTXU8VUG2,1629	O,AYKZ9H4BNW810,1635	O,A2MG1LLIKMGAMX,1671
been	O	O,AKNV05F5X5YAC,1870	O,AYKZ9H4BNW810,2490	O,A3N8JP3QR3VPE8,2534
99	O	O,A23DPGTXU8VUG2,1914	O,A2MG1LLIKMGAMX,2142	O,AKNV05F5X5YAC,2504
cents	O	O,A23DPGTXU8VUG2,2522	O,A3N8JP3QR3VPE8,3383	O,AYKZ9H4BNW810,3952
to	O	O,A2MG1LLIKMGAMX,2898	O,AKNV05F5X5YAC,3169	O,A3N8JP3QR3VPE8,4156
Korea	LOC	LOC,A23DPGTXU8VUG2,3722	LOC,A2MG1LLIKMGAMX,4062	LOC,AYKZ9H4BNW810,5022
.	O	O,AKNV05F5X5YAC,4768	O,A3N8JP3QR3VPE8,5129	O,AYKZ9H4BNW810,6915

"	O	O,AKNV05F5X5YAC,829	O,A2MG1LLIKMGAMX,899	O,A3N8JP3QR3VPE8,1149
People	O	O,A2MG1LLIKMGAMX,1053	O,A23DPGTXU8VUG2,1275	PER,AYKZ9H4BNW810,1332
are	O	O,AKNV05F5X5YAC,1063	O,A3N8JP3QR3VPE8,1927	O,AYKZ9H4BNW810,2292
working	O	O,A2MG1LLIKMGAMX,1208	O,AKNV05F5X5YAC,1250	O,A23DPGTXU8VUG2,1501
out	O	O,A23DPGTXU8VUG2,1676	O,A3N8JP3QR3VPE8,2682	O,AYKZ9H4BNW810,3726
of	O	O,A2MG1LLIKMGAMX,1382	O,AKNV05F5X5YAC,1413	O,A3N8JP3QR3VPE8,3446
their	O	O,A2MG1LLIKMGAMX,1530	O,A23DPGTXU8VUG2,1883	O,AYKZ9H4BNW810,4385
own	O	O,AKNV05F5X5YAC,1594	O,A3N8JP3QR3VPE8,4276	O,AYKZ9H4BNW810,5135
dedication	O	O,A2MG1LLIKMGAMX,1682	O,AKNV05F5X5YAC,1752	O,A23DPGTXU8VUG2,2068
.	O	O,A23DPGTXU8VUG2,2308	O,A3N8JP3QR3VPE8,5111	O,AYKZ9H4BNW810,5834

Police	O	O,A2MG1LLIKMGAMX,1260	O,A3N8JP3QR3VPE8,1374	O,AKNV05F5X5YAC,1659
ended	O	O,A23DPGTXU8VUG2,917	O,AYKZ9H4BNW810,1474	O,A2MG1LLIKMGAMX,1545
the	O	O,AKNV05F5X5YAC,1838	O,A3N8JP3QR3VPE8,2120	O,AYKZ9H4BNW810,2222
protest	O	O,A23DPGTXU8VUG2,1060	O,A2MG1LLIKMGAMX,1739	O,AKNV05F5X5YAC,2010
on	O	O,A23DPGTXU8VUG2,1230	O,A3N8JP3QR3VPE8,2845	O,AYKZ9H4BNW810,3050
Tuesday	O	O,A2MG1LLIKMGAMX,1936	O,AKNV05F5X5YAC,2200	O,A3N8JP3QR3VPE8,6587
after	O	O,A23DPGTXU8VUG2,1382	O,A2MG1LLIKMGAMX,2090	O,AYKZ9H4BNW810,3795
storming	O	O,AKNV05F5X5YAC,2431	O,AYKZ9H4BNW810,4710	O,A3N8JP3QR3VPE8,7471
the	O	O,A23DPGTXU8VUG2,1599	O,A2MG1LLIKMGAMX,2251	O,AKNV05F5X5YAC,2569
campus	O	O,A23DPGTXU8VUG2,1725	LOC,AYKZ9H4BNW810,5824	O,A3N8JP3QR3VPE8,8140
.	O	O,A2MG1LLIKMGAMX,2410	O,AKNV05F5X5YAC,2770	O,A3N8JP3QR3VPE8,8972

SOCCER	O	O,AKNV05F5X5YAC,1469	O,A3N8JP3QR3VPE8,2310	O,A2MG1LLIKMGAMX,2788
-	O	O,AYKZ9H4BNW810,1085	O,A23DPGTXU8VUG2,1157	O,A2MG1LLIKMGAMX,4189
FOWLER	PER	PER,AKNV05F5X5YAC,2489	PER,AYKZ9H4BNW810,2670	PER,A3N8JP3QR3VPE8,4145
AND	O	O,A23DPGTXU8VUG2,2097	O,AKNV05F5X5YAC,3178	O,A2MG1LLIKMGAMX,4677
MCMANAMAN	PER	PER,A23DPGTXU8VUG2,3748	PER,AYKZ9H4BNW810,3767	PER,A3N8JP3QR3VPE8,4897
OUT	O	O,AKNV05F5X5YAC,4330	O,A2MG1LLIKMGAMX,5923	O,A3N8JP3QR3VPE8,6119
OF	O	O,A23DPGTXU8VUG2,4604	O,AYKZ9H4BNW810,4829	O,A2MG1LLIKMGAMX,6578
ENGLAND	LOC	LOC,AKNV05F5X5YAC,5364	O,AYKZ9H4BNW810,7021	LOC,A3N8JP3QR3VPE8,7460
SQUAD	O	O,A23DPGTXU8VUG2,5592	O,AKNV05F5X5YAC,5961	O,A2MG1LLIKMGAMX,7453
.	O	O,A23DPGTXU8VUG2,6250	O,AYKZ9H4BNW810,8311	O,A3N8JP3QR3VPE8,8368

Halftime	O	O,AKNV05F5X5YAC,985	O,A2MG1LLIKMGAMX,1310	O,A3N8JP3QR3VPE8,1607
2-0	O	O,A23DPGTXU8VUG2,898	O,AYKZ9H4BNW810,918	O,A2MG1LLIKMGAMX,1560
.	O	O,AKNV05F5X5YAC,1347	O,AYKZ9H4BNW810,1576	O,A3N8JP3QR3VPE8,2248

Port	O	O,A3N8JP3QR3VPE8,1420	O,A2MG1LLIKMGAMX,1759	LOC,AKNV05F5X5YAC,2946
of	O	O,A23DPGTXU8VUG2,1304	O,AYKZ9H4BNW810,1651	O,A2MG1LLIKMGAMX,2399
Tauranaga	LOC	LOC,AYKZ9H4BNW810,2735	LOC,A3N8JP3QR3VPE8,3653	LOC,AKNV05F5X5YAC,3965
year	O	O,A23DPGTXU8VUG2,2123	O,A2MG1LLIKMGAMX,3266	O,AKNV05F5X5YAC,4873
profit	O	O,A23DPGTXU8VUG2,2331	O,AYKZ9H4BNW810,4457	O,A3N8JP3QR3VPE8,4774
climbs	O	O,A2MG1LLIKMGAMX,3879	O,A3N8JP3QR3VPE8,5410	O,AKNV05F5X5YAC,5704
.	O	O,A23DPGTXU8VUG2,2515	O,A2MG1LLIKMGAMX,4592	O,AYKZ9H4BNW810,5290

Moscow	LOC	LOC,AKNV05F5X5YAC,1680	LOC,A2MG1LLIKMGAMX,1925	LOC,A3N8JP3QR3VPE8,2213
said	O	O,A23DPGTXU8VUG2,930	O,AYKZ9H4BNW810,1770	O,A2MG1LLIKMGAMX,2960
the	O	O,AKNV05F5X5YAC,2164	O,AYKZ9H4BNW810,2832	O,A3N8JP3QR3VPE8,3242
crew	O	O,A23DPGTXU8VUG2,1134	O,AKNV05F5X5YAC,3052	O,A2MG1LLIKMGAMX,3473
's	O	O,A23DPGTXU8VUG2,1305	O,AYKZ9H4BNW810,3942	O,A3N8JP3QR3VPE8,4009
nationality	O	O,A2MG1LLIKMGAMX,3839	O,AKNV05F5X5YAC,3996	O,A3N8JP3QR3VPE8,4707
was	O	O,A23DPGTXU8VUG2,1518	O,A2MG1LLIKMGAMX,4241	O,AYKZ9H4BNW810,4835
coincidental	O	O,AKNV05F5X5YAC,5177	O,A3N8JP3QR3VPE8,5385	O,AYKZ9H4BNW810,5676
.	O	O,A23DPGTXU8VUG2,1675	O,A2MG1LLIKMGAMX,4802	O,AKNV05F5X5YAC,6104

"	O	O,A2MG1LLIKMGAMX,936	O,AKNV05F5X5YAC,1028	O,A3N8JP3QR3VPE8,1306
The	O	O,A23DPGTXU8VUG2,939	O,A2MG1LLIKMGAMX,1120	O,AYKZ9H4BNW810,1390
entire	O	O,AKNV05F5X5YAC,1544	O,A3N8JP3QR3VPE8,2041	O,AYKZ9H4BNW810,3232
post	O	O,A23DPGTXU8VUG2,1136	O,A2MG1LLIKMGAMX,1274	O,AKNV05F5X5YAC,1993
was	O	O,A23DPGTXU8VUG2,1332	O,A3N8JP3QR3VPE8,2930	O,AYKZ9H4BNW810,4191
overrun	O	O,A2MG1LLIKMGAMX,1454	O,AKNV05F5X5YAC,2208	O,A3N8JP3QR3VPE8,4147
,	O	O,A23DPGTXU8VUG2,1473	O,A2MG1LLIKMGAMX,1617	O,AYKZ9H4BNW810,4908
